,Unnamed: 0,Wikipedia_movie_ID,Freebase_movie_ID,Movie_name,Movie_release_date,Movie_box_office_revenue,Movie_runtime,Movie_languages,Movie_countries,Movie_genres,Audience_imdb_rating,Audience_imdb_count,Directors,Authors,Actors_rotten,production_company,Critics_rotten_rating,Critic_rotten_count,Audience_rotten_rating,Audience_rotten_count
1673,78319,2148370,/m/06qbrw,North Country,2005,23624242.0,126.0,['English Language'],['United States of America'],"['Drama', 'Social problem film', 'Docudrama', 'Courtroom Drama']",7.3,44410,Niki Caro,Michael Seitzman,"Charlize Theron, Elle Peterson, Thomas Curtis, Frances McDormand, Sean Bean, Woody Harrelson, Jeremy Renner, Richard Jenkins, Sissy Spacek, James Cada, Rusty Schwimmer, Linda Emond, Elizabeth Peterson, Michelle Monaghan, Jim Cada, Jillian Armenante, Elle Petersen, Amber Heard, John Aylward, Xander Berkeley, Marjorie Monaghan, Corey Stoll, Cole Williams, Brad William Henke, Bryan Fagerstrom, Chris Mulkey, Linda Edmond, Arron Shiver, Aaron Shiver, Clif Stokes, J.D. Garfield, Boots Southerland, John Hardman, Forrest Norgaard, Sage Coy, Mark Chait, Marcus Chait, Dennis E. Garber, Alex Layton, Jacqueline Wright, Catherine Campion, Tom Bower, David Lislegard, Kurt Peterson, Pete Pellinen, Bruce Bohne, Todd Anderson, Todd Robert Anderson, Kit Gwin, Monsignor Patrick McDowell, Raye Birk, Sally Wingert, Katherine Ferrand, Curtis Plagge, Marc Miles, J.C. Cutler, Gus Lynch, Mark Sivertsen, Rand Kennedy",Warner Bros. Pictures,69.0,175.0,76.0,93141.0
1674,78324,2211274,/m/06w6t1,At Close Range,1986,,111.0,['English Language'],['United States of America'],"['Crime Fiction', 'Drama', 'Indie']",6.9,17269,James Foley,Nicholas Kazan,"Sean Penn, Christopher Walken, Mary Stuart Masterson, Christopher Penn, Chris Penn, Millie Perkins, Eileen Ryan, Alan Autry, Candy Clark, R.D. Call, Tracey Walter, J.C. Quinn, David Strathairn, Jake Dengel, Crispin Glover, Kiefer Sutherland, Noelle Parker, Stephen Geoffreys, Paul Herman, Gary Gober, Marshall Fallwell Jr., Doug Anderson, Nancy Sherburne, Terry Baker, Michael Edwards, Myke R. Mueller, Bob McDivitt, bonita Hall, Terri Coulter, Anna Levine, Janie Draper, Charles Tatoo Jensen, E.R. Davies, James Foley",Orion Pictures Corporation,87.0,23.0,79.0,8984.0
1675,78335,1354688,/m/04w6td,Ghost Ship,2002,68349884.0,91.0,['English Language'],"['United States of America', 'Australia', 'Canada']","['Horror', 'Slasher', 'Supernatural']",5.6,107370,Steve Beck,"Mark Hanlon, John Pogue","Gabriel Byrne, Julianna Margulies, Ron Eldard, Desmond Harrington, Isaiah Washington, Alex Dimitriades, Karl Urban, Emily Browning, Francesca Rettondini, Boris Brkic, Robert Ruggiero, Iain Gardiner, Adam Bieshaar, Cameron J. Watt, Jamie Giddens",Warner Bros. Pictures,16.0,129.0,37.0,376984.0
1676,78354,825149,/m/03f5hd,King Ralph,1991,52487045.0,97.0,['English Language'],"['United States of America', 'United Kingdom']","['Romantic comedy', 'Family Film', 'Comedy of manners', 'Comedy']",5.4,16719,David S. Ward,David S. Ward,"John Goodman, Peter O'Toole, John Hurt, Camille Coduri, Richard Griffiths, Leslie Phillips, James Villiers, Natasha Richardson, Joely Richardson, Niall O'Brien, Julian Glover, Judy Parfitt, Ed Stobart, Gedren Heller, Rudolph Walker, Michael Johnson, Ann Beach, Jack Smethurst, Roger Ashton-Griffiths, Dr. Brian Greene, Dallas Adams, Adele Lakeland, Josanne Haydon-Pearce, Vanessa Lee Hicks, Jazzi Northover, Dawn Spence, Guy Fithen, Ian Gelder, Cameron Blakely, Caroline Paterson, Sally Nesbitt, Patrick Cremin, Richard Whitmore, Jennie Stoller, Kirk St.James, Tim Seely, Gareth Forwood, Alan McMahon, Richard Bebb, David Stoll, Chantal-Claire, Topaz Hasfal-Schou, Charlotte Pyecroft, Paul Beech, Angus MacKay, Topaze Hasfal-School, Mary Selway, Brian Greene",MCA Universal Home Video,27.0,11.0,27.0,19607.0
1677,78373,31186339,/m/0gkz15s,The Hunger Games,2012,686533290.0,142.0,['English Language'],['United States of America'],"['Action/Adventure', 'Science Fiction', 'Action', 'Drama']",7.2,966390,Gary Ross,"Billy Ray, Suzanne Collins, Gary Ross","Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson, Elizabeth Banks, Sandra Ellis Lafferty, Lenny Kravitz, Stanley Tucci, Donald Sutherland, Wes Bentley, Alexander Ludwig, Isabelle Fuhrman, Amandla Stenberg, Willow Shields, Kimiko Gelman, Latarsha Rose, Bruce Bundy, Nelson Ascencio, Paula Malcomson, Dayo Okeniyi, Jack Quaid, Karan Kendrick, Amber Chaney, Raiko Bowman, Phillip Troy Linger, Rhoda Griffis, Sandino Moya-Smith, Sandino Moya, Dwayne Boyd, Anthony Reynolds, Judd Lormand, Kalia Prescott, Ethan Jamieson, Mackenzie Lintz, Jacqueline Emerson, Jackie Emerson, Annie Thurman, Dakota Hood, Shane Bissell, Katie Kneeland, Steve Coulter, Dr. Sharon Morris May, Tim Taylor, Jack Ross Sharp, Leven Rambin",Lionsgate,84.0,310.0,81.0,902701.0
1678,78483,144813,/m/012cgw,Song of the Thin Man,1947,,86.0,['English Language'],['United States of America'],"['Thriller', 'Detective fiction', 'Detective', 'Screwball comedy', 'Comedy Thriller', 'Mystery', 'Drama', 'Comedy']",6.9,5594,Edward Buzzell,"Nat Perrin, Steve Fisher, James O'Hanlon, Harry Crane","William Powell, Myrna Loy, Keenan Wynn, Gloria Grahame, Dean Stockwell, Phillip Reed, Patricia Morison, Jayne Meadows, Don Taylor, Leon Ames, Ralph Morgan, Warner Anderson, William Bishop, Bruce Cowling, Bess Flowers, Connie Gilchrist, James Burke, Tom Trout, Henry Nemo, Marie Windsor, Tom Dugan, John Sheehan, Asta Jr., Lennie Bremen, Lyle Latell, Al Bridge, Eddie Simms, Jimmy O'Gatty, James Flavin, Bill Harbach, George Anderson, Donald Kerr, Alan Bridge, Earl Hodgins, Esther Howard, Harry Burns, William Roberts, Clarke Hardwicke, Henry Sylvester, Matt McHugh, Clinton Sundberg, Gregg Barton, Earle Hodgins, Howard Negley, George Sorel, Charles Sullivan, Robert E. Strickland, Jeffrey Sayre, Morris Ankrum, Maria San Marco, George Chan, Jerry Fragnol",MGM Home Entertainment,80.0,10.0,70.0,2495.0
1679,78524,7315440,/m/0kv4sv,Three Came Home,1950,1900000.0,106.0,['English Language'],['United States of America'],"['Film adaptation', 'Docudrama', 'War film', 'Drama', 'Black-and-white', 'Biopic [feature]']",7.3,2064,Jean Negulesco,Nunnally Johnson,"Claudette Colbert, Patric Knowles, Sessue Hayakawa, Florence Desmond, Sylvia Andrew, Mark Keuning, Phyllis Morris, Howard Chuman, Drue Mallory, Virginia Keiley, Mimi Heyworth, Helen Westcott, Taka Iwashaiki, Devi Dja, Leslie Thomas, John Burton, Virginia Kelly, James Yanari, Mark Kenning, George Leigh, Betty Sun, Sun Li, Duncan Richardson, Melinda Plowman, Lee MacGregor, Butch Yamamota, Patrick Whyte, David Matsushama, Alex Frazer, Frank Kobata, Al Saijo, Jim Hagimori, Patricia O'Callaghan, Ken Kurosa, Pat O'Moore, Giro Murashami, Leonard Willey, Campbell Copelin, Leslie Denison, Harry Martin, Patrick O'Moore, Clarke Gordon, Douglas Walton, Robin Hughes, John Mantley, James Logan",20th Century Fox,100.0,8.0,72.0,856.0
1680,78535,718302,/m/035gnh,3000 Miles to Graceland,2001,18720175.0,125.0,['English Language'],['United States of America'],"['Crime Fiction', 'Thriller', 'Heist', 'Caper story', 'Chase Movie', 'Action/Adventure', 'Comedy', 'Crime Thriller', 'Action']",6.0,48156,"Demian Lichtenstein, Demien Lichtenstein","Richard Recco, Demian Lichtenstein, Demien Lichtenstein","Kurt Russell, Kevin Costner, Christian Slater, Courteney Cox, Kevin Pollak, David Arquette, Jon Lovitz, Howie Long, Bokeem Woodbine, Ice-T, David A. Kaye, Thomas Haden Church, David Kaye, Shawn Michael Howard, Paul Anka, Peter Kent, Raoul Ganeev, Robert ""Bobby Z"" Zajonc, Louis Lombardi",Warner Bros.,14.0,96.0,46.0,73119.0
1681,78702,2060350,/m/06j9bm,Experiment Perilous,1944,,91.0,['English Language'],['United States of America'],"['Crime Fiction', 'Thriller', 'Melodrama', 'Black-and-white', 'Drama', 'Film noir']",6.3,1986,Jacques Tourneur,Warren Duff,"George Brent, Hedy Lamarr, Paul Lukas, Albert Dekker, Carl Esmond, Olive Blakeney, George N. Neise, Margaret Wycherly, Stephanie Bachelor, Mary Servoss, Julia Dean, William Post Jr., Bill Ward, Billy Ward, Alan Ward, Nolan Leary, Adrienne D'Ambricourt, Larry Wheat, Sam McDaniel, Edward Clark, Joel Friedkin, Broderick O'Farrell, Jack Deery, Almeda Fowler, John Elliott, Charles McMurphy, Michael Orr Hughes, Peggy Miller, Evelyn Falke, Georges Renavent, Janet Clark, John Mylong, Perc Launders, Michael Visaroff, Lawrence Wheat",RKO Radio Pictures Inc.,100.0,6.0,36.0,190.0
1682,78761,1679183,/m/05msx2,The Cutting Edge,1992,25105000.0,101.0,['English Language'],['United States of America'],"['Romantic comedy', 'Comedy-drama', 'Sports', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",6.9,21747,Paul Michael Glaser,"Tony Gilroy, Kevin Reynolds","Moira Kelly, D.B. Sweeney, Roy Dotrice, Terry O'Quinn, Dwier Brown, Chris Benson, Kevin Peeks, Barry Flatman, Rachelle Ottley, Steve Sears, Nahanni Johnstone, Michael Hogan, R.D. Reid, Dick Grant, Melanie Miller, Judy Blumberg, Robin Cousins, Roger Periard, Chick Roberts, Edwin Stephenson, Arthur Rowsell, JoJo Starbuck, France Gauthier, Jon Robinson, Roger Perlard, Graham Harley, Pierre Peloquin, Peter Messaline, Maya Toman, Kirsten Kieferle, Sam Aaron, Larry Armstrong, Frank Dooley, Linda Hanchar, Adrian Pellett, Rhys M. Berthiaume, Joanne Nisbett, Robert 'Big Buck' Maffei, Tiina Muir, Christine Hough, Doug Ladret, Krista Coady, Brian Geddeis, Penny Papaioannou, Raoul LeBlanc, Michelle Menzies, Kevin Wheeler, Patricia MacNeil, Cory Watson, Janice Yeck, Scott Macdonald, Allison Gaylor, John Robinson (IX), Kim Esdaile, Sean Michael Rice, Haley Williams, John Jenkins",MGM Home Entertainment,57.0,35.0,76.0,43281.0
1683,78914,26198798,/m/0b74bnh,The Chosen,1981,,108.0,['English Language'],['United States of America'],"['Period piece', 'Drama', 'Film adaptation']",7.2,2352,Jeremy Kagan,Edwin Gordon,"Robby Benson, Barry Miller, Maximilian Schell, Rod Steiger, Hildy Brooks, Ron Rifkin, Val Avery, Laura Delano, Carol Levy",Westchester Films,75.0,12.0,79.0,895.0
1684,78943,19258217,/m/04ljtqh,Splinter,2008,478931.0,82.0,['English Language'],['United States of America'],"['Thriller', 'Drama', 'Horror']",6.1,40162,Toby Wilkins,"Ian Shorr, Kai Barry","Shea Whigham, Paulo Costanzo, Jill Wagner, Rachel Kerbs",Magnolia Pictures/Magnet Pictures,73.0,37.0,49.0,13218.0
1685,78992,9613521,/m/02plw78,"Now You See Him, Now You Don't",1972,,88.0,['English Language'],['United States of America'],"['Science Fiction', 'Family Film', 'Drama', 'Comedy', ""Children's/Family""]",6.2,2248,Robert Butler,Joseph L. McEveety,"Kurt Russell, Michael McGreevey, Cesar Romero, Joe Flynn, Jim Backus, William Windom, Joyce Menges, Dave Hill, Richard Bakalyan, Alan Hewitt, Kelly Thordsen, Neil Russell, George O'Hanlon, John Myhers, Pat Delaney, Robert Rothwell, Frank Aletter, Dave Willock, Billy Casper, Edward Andrews, Jack Bender, Frank Welker, Mike Evans, Ed Begley Jr., Paul L. Smith",Buena Vista,80.0,5.0,57.0,1690.0
1686,79000,25619875,/m/09v71cj,The Beaver,2011,6370816.0,91.0,['English Language'],"['United States of America', 'United Arab Emirates']","['Black comedy', 'Drama', 'Comedy']",6.6,50259,Jodie Foster,Kyle Killen,"Mel Gibson, Jodie Foster, Anton Yelchin, Riley Thomas Stewart, Jennifer Lawrence, Zachary Booth, Cherry Jones, Michael Rivera, Kelly Coffield Park, Jeffrey Corbett, Baylen Thomas, Sam Breslin Wright, Kris Arnold, Elizabeth Kaledin, Folake Olowofoyeku, Lorna Pruce, Matt Lauer, Jon Stewart, Terry Gross, Bill Massof",Summit Entertainment,62.0,183.0,55.0,24052.0
1687,79106,3154773,/m/08vz4p,Copycat,1995,32051917.0,123.0,['English Language'],['United States of America'],"['LGBT', 'Crime Thriller', 'Thriller', 'Psychological thriller']",6.6,64139,Jon Amiel,"Frank R. Pierson, Ann Biderman, David Madsen","Sigourney Weaver, Holly Hunter, Dermot Mulroney, William McNamara, Will Patton, John Rothman, J.E. Freeman, Harry Connick Jr., Shannon O'Hurley, Bob Greene, Tony Haney, Danny Kovacs, Tahmus Rounds, Scott DeVenney, David Michael Silverman, Diane Amos, Richard Conti, Nick Scoggin, Bert Kinyon, Dennis Richmond, Rob Nilsson, Kenny Kwong, Christopher Beale, Charles Branklyn, Kelly De Martino, Terry Brown, Corie Henninger, Bill Bonham, Kathleen Stefano, Chris Beale, Scott W. de Venney, Hansford Prince, Don West, Jay Jacobus, John Charles Morris, Keith Phillips, Johnetta Shearer, Ron Kaell, Kelvin Han Yee, James Cunningham, Rebecca Jane Klingler, Victor Talmadge, Brian Keith Russell, Damon Lawner, Russ Christoff, Doug Morrisson, Edith Bryson, Doug Morrison, Jeni Chua, William Oates, Lee Kopp, Thomas J. Fieweger, Floyd Gale Holland, Anthony Moore, Stephanie Ann Smith, S.J. Spinali, Katherine Fitzhugh, Robert Benscoter, Arlon G. Greene, Stuart W. Yee, Vincenetta Gunn, David Ferguson, Donald West, Eleva Singleton, Gena Bingham",Warner Home Video,78.0,37.0,64.0,41117.0
1688,79189,24060996,/m/04nl_y4,Harvard Beats Yale 29-29,2008,,105.0,['English Language'],['United States of America'],"['Sports', 'History', 'Documentary']",7.3,691,Kevin Rafferty,,"Tommy Lee Jones, Brian Dowling, Vic Gatto, Frank Champi, J.P. Goldsmith, Mike Bouscaren, Pat Conway, Bruce Weinstein, Fritz Reed, Del Marting, Bruce Freeman, Kyle Gee, Pete Varney, Bob Levin, George Lalich, Nick Davidson, Mick Kleber, Bill Kelly, John Ignacio, Gus Crim, Dick Williams, Rick Frisbie, Jim Gallagher, Fran Gallagher, Don Gillis",Emerging Pictures,92.0,38.0,76.0,553.0
1689,79202,1103547,/m/0467wt,Brainstorm,1983,,106.0,['English Language'],['United States of America'],"['Thriller', 'Science Fiction', 'Psychological thriller']",6.4,12747,Douglas Trumbull,"Robert Stitzel, Philip Frank Messina, Lawrence B. Marcus, Robert Getchell, Bruce Joel Rubin","Natalie Wood, Christopher Walken, Louise Fletcher, Cliff Robertson, Jordan Christopher, Georgianne Walken, Bill Morey, Donald Hotton, Joe Dorsey, Alan Fudge, Jason Lively, Robyn Lively, Nina Axelrod, Desiree Ayres, Roger Black, Robert Bloodworth, Charlie Briggs, Jim Burk, Keith Colbert, John Gladstein, Jack Harmon, Herbert Hirschman, Thomas Huff, Darrell Larson, Glen Lee, Wallace Merck, John Vidor, Lou Walker, David Wood, John Hugh",MGM Home Entertainment,55.0,20.0,56.0,6880.0
1690,79256,60157,/m/0gcmm,The Good Earth,1937,,138.0,['English Language'],['United States of America'],"['Period piece', 'Drama', 'Black-and-white', 'Film adaptation']",7.5,5301,"Sidney Franklin, Victor Fleming","Claudine West, Talbot Jennings, Tess Slesinger, Donald Davis","Paul Muni, Luise Rainer, Walter Connolly, Tilly Losch, Charley Grapewin, Jessie Ralph, Soo Yong, Keye Luke, Roland Got, Ching Wah Lee, Harold Huber, Olaf Hytten, William Law, Mary Wong, Maly Wong, Suzanna Kim, Caroline Chew, Chester Gan, Miki Morita, Philip Ahn, Lotus Liu, Sammee Tong, Richard Loo, Peach Seller, Charles B. Middleton",WARNER BROTHERS PICTURES,95.0,19.0,76.0,1100.0
1691,79267,1611072,/m/05gjj1,A Scanner Darkly,2006,7659918.0,100.0,['English Language'],['United States of America'],"['Thriller', 'Science Fiction', 'Future noir', 'Animation', 'Drama', 'Film adaptation', 'Dystopia']",7.0,115833,Richard Linklater,"Philip K. Dick, Richard Linklater","Keanu Reeves, Robert Downey Jr., Woody Harrelson, Winona Ryder, Rory Cochrane, Steven Chester Prince, Mitch Baker, Natasha Valdez, Melody Chase, Eliza Stevens, Sarah Menchaca, Sean Allen, Cliff Haby, Mark Turner, Angela Rawna, Chamblee Ferguson, Leif Anders, Turk Pipkin, Alex Jones, Lisa Marie Newmyer, Wilbur Penn, Ken Webster, Hugo Perez, Rommel Sulit, Dameon Clarke, Christopher Ryan, Jackson Douglas, Leila Plummer, Jason Douglas, Marco Perella, Jack Cruz",Warner Independent Pictures,68.0,186.0,74.0,140081.0
1692,79407,4363119,/m/0bz8jz,Parasite,1982,,85.0,['English Language'],['United States of America'],"['Science Fiction', 'Horror']",4.0,2989,Charles Band,"Michael Shoob, Frank Levering, Alan J. Adler","Robert Glaudini, Demi Moore, Luca Bercovici, James Davidson, Al Fann, Vivian Blaine, Tom Villard, Cherie Currie, James Cavan, Gale Robbins, Scott Thomson, Freddie Moore, Joanelle Nadine Romero, Natalie May, Rainbeaux Smith, Cheryl Smith, Joel Miller",Full Moon,18.0,11.0,14.0,2075.0
1693,79467,9665214,/m/02pnk63,Beyond Therapy,1987,,93.0,['English Language'],['United States of America'],"['Parody', 'LGBT', 'Indie', 'Comedy']",4.8,1372,Robert Altman,"Robert Altman, Christopher Durang","Glenda Jackson, Tom Conti, Jeff Goldblum, Julie Hagerty, Christopher Guest, Geneviève Page, Cris Campion, Sandrine Dumas, Bertrand Bonvoisin, Nicole Evans, Louis-Marie Taillefer, Matthew Lesniak, Laure Killing, Gilbert Blin, Vincent Longuemare, Françoise Armel",New World Video,20.0,10.0,32.0,1219.0
1694,79553,679040,/m/03272z,Soul Plane,2004,,86.0,['English Language'],['United States of America'],"['Parody', 'Slapstick', 'Comedy', 'Airplanes and airports']",4.5,24098,Jessy Terrero,"Chuck Wilson, Bo Zenga","Tom Arnold, Kevin Hart, Method Man, Snoop Dogg, K.D. Aubert, Brian Hooks, D.L. Hughley, Arielle Kebbel, Loni Love, Mo'Nique, Ryan Pinkston, Missi Pyle, Sommore, Sofía Vergara, Gary Anthony Williams, John Witherspoon, Stephen Keys, Chris Robinson, Godfrey, Lil Jon, Yolanda Gill, Big Boy, Karl Malone, La La Anthony, Angell Conwell, Robert Isaac Lee, Charles Walker, Brent Strickland, Laura Rogers, Brian Mulligan, Stacey Travis, Donna Cooper, Elisha Wilson, Nancy Gibbs, Kendall Carly Browne, Dwayne Adway, Terry Crews, Angela Louise Robinson, Sayed Badreya, ""Big"" Sam Holloway, Lil Bo, D-Roc, Kaine, Chemin Martinez, Lanisha Cole, Bob Morrisey, Crystal Mattison, Francine Dee, Vanessa Ordonez, Sundy Carter, Lauren Reau, Jeris Poindexter, Don Wilson",MGM,18.0,101.0,51.0,60538.0
1695,79655,1365502,/m/04x0d0,Teacher's Pet,1958,,120.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy', 'Black-and-white']",7.1,4768,George Seaton,"Fay Kanin, Michael Kanin","Clark Gable, Doris Day, Gig Young, Mamie Van Doren, Nick Adams, Peter Baldwin, Marion Ross, Charles Lane, Jack Albertson, Florenz Ames, Harry Antrim, Vivian Nathan, Terry Becker, Elizabeth Harrower, Margaret Muse, Merritt Smith, Steffi Sidney, Cyril Delevanti, Norton Mockridge, Sandra Gould, Frank Richards, Army Archerd, Sidney Skolsky, Vernon Scott, Joe Hyams, Paine Knickerbocher, Erskine Johnson, Frank P. Quinn",Paramount Home Video,86.0,7.0,71.0,3154.0
1696,79729,652255,/m/02_rdv,Mr. Nanny,1993,4348572.0,84.0,['English Language'],['United States of America'],"['Family Film', 'Comedy', 'Domestic Comedy']",3.8,9945,Michael Gottlieb,"Edward N. Rugoff, Michael Gottlieb","Hulk Hogan, Sherman Hemsley, Austin Pendleton, Robert Hy Gorman, Madeline Zima, Mother Love, Fern Champion, David Johansen, Brutus Beefcake, Raymond O'Connor, Peter Kent, Marc Mercury, Kelly Erin-Welton, Dondi Dahlin, Artie Malesci, Mark Mercury, Sandy Mielke, Jeff Moldovan, Fred Ornstein, Darci Osiecky, Jen Sung Outerbridge, Hope Pomerance, Tim A. Powell, Joshua Santiago, Danny Fotou, David Mandel, Dennis Deveaugh, Joe Hess, John F. Hoye, James Coffey, Arthur Anoai, George Steele",Sony Pictures Home Entertainment,6.0,16.0,33.0,40879.0
1697,79852,30108329,/m/0gykfy,The Village Barbershop,2008,,99.0,['English Language'],['United States of America'],"['Comedy-drama', 'Comedy', 'Indie']",6.8,615,Chris Ford,Chris Ford,"John Ratzenberger, Shelly Cole, Amos Glick, Cindy Pickett, George McRae, Josh Hutchinson, Daron Jennings, Laurellee Westaway, Todd Brotze",Monterey Media,80.0,5.0,57.0,320.0
1698,79922,92703,/m/0n08d,The Sundowners,1960,,133.0,['English Language'],"['United States of America', 'United Kingdom']","['Action/Adventure', 'Western', 'Drama', 'World cinema']",7.1,4675,Fred Zinnemann,Isobel Lennart,"Robert Mitchum, Deborah Kerr, Peter Ustinov, Michael Anderson Jr., Glynis Johns, Dina Merrill, Chips Rafferty, Michael Anderson Jr., Lola Brooks, Wylie Watson, John Meillon, Ronald Fraser, Mervyn Johns, Molly Urquhart, Ewen Solon, Dick Bentley, Gerry Duggan, Peter Carver, Leonard Teale, Alister Williamson, Max Osbiston, Ray Barrett, Mercia Barden, Dimitri Tiomkin",Warner Home Video,75.0,12.0,62.0,589.0
1699,79967,1961251,/m/0695pm,The Red Badge of Courage,1951,,69.0,['English Language'],['United States of America'],"['Action/Adventure', 'Period piece', 'Action', 'Drama', 'War film']",7.1,4764,John Huston,"John Huston, Albert Band","Audie Murphy, Bill Mauldin, John Dierkes, Royal Dano, Douglas Dick, Arthur Hunnicutt, Andy Devine, Robert Easton, Dick Curtis, Smith Ballew, Glenn Strange, Jim Hayward, Dan White, I. Stanford Jolley, Frank McGraw, Fred Kohler Jr., Tim Durant, Gloria Eaton, Emmett Lynn, Joel Marston, Robert Cherry, Robert Nichols, Whit Bissell, William Phipps, Lou Nova, Ed Hinton, Ted Offenbecker, Lynn Farr, House Peters Jr., William 'Bill' Phillips, Buddy Roosevelt, Frank Sully, Guy Wilkerson, James Whitmore",WARNER BROTHERS PICTURES,83.0,12.0,70.0,2352.0
