,Movie_name,Movie_release_date,Success_indicator
14614,The Siege,2023,-1.144097519434125
14617,Book of Love,2022,-0.2793319416050455
14618,Don’t Leave Home,2018,0.1767577818737639
14619,Kong: Skull Island,2017,0.5546381150499247
14620,Tangled: Before Ever After,2017,0.5458185733953671
14621,The Ottoman Lieutenant,2017,-0.6334292418099423
14622,10 Cloverfield Lane,2016,0.020386554313583827
14623,Open Season: Scared Silly,2016,-0.2984042175386867
14624,Victor Frankenstein,2016,-0.7466441777844802
14626,The Man with the Iron Fists 2,2015,-0.4485421560289897
14645,Champions,2023,-0.2802735547181138
14646,Scream VI,2023,0.23471374178944004
14647,65,2023,-0.4953527588052945
14649,Till,2023,0.11626243968257427
14651,To Leslie,2023,-0.06690125106332934
14653,Isn't It Romantic,2019,0.05869313462358333
14654,Darlin',2019,-0.8520640209546172
14657,The Strangers: Prey at Night,2018,-0.9175595862239071
14658,The Hurricane Heist,2018,-0.8589251779964021
14661,Bent,2018,-1.0878738286117065
14662,Take Your Pills,2018,0.06044371386615624
14663,Frozen Fever,2015,0.4877855046642374
14683,Finding Michael,2023,-0.6479625081956736
14686,The ABCs of Death,2013,-1.3148227399316825
14707,Captain Marvel,2019,1.7286587598303038
14708,The House That Jack Built,2019,-0.0572535424308831
14710,The Exorcism of Anna Ecklund,2016,-1.336662972584331
14713,Oz the Great and Powerful,2013,0.13214509290561482
14714,21 & Over,2013,-0.7692795462098989
14727,Broken Ties,2023,0.8565025135281668
14729,Spenser Confidential,2020,0.4628473300402485
14730,Escape from Pretoria,2020,0.9510752038097046
14731,Maggie Simpson in Playdate with Destiny,2020,0.6448243759779917
14732,Swallow,2020,0.40331809032443666
14734,Terminal,2019,-1.0297793850682573
14735,The Second Coming of Christ,2018,-1.5244456546043357
14736,Den of Thieves,2018,-0.15180381510561852
14737,Justice League Dark,2017,1.0999901903315865
14738,300: Rise of an Empire,2014,-0.06904915007452586
14740,Broken City,2013,-0.7334694683360163
14755,"Scooby-Doo! And Krypto, Too!",2023,-0.3354657357767211
14756,Stolen by Their Father,2022,2.0347968488199646
14759,Son,2021,-0.4541239921915652
14760,Dreamcatcher,2021,-0.6233515601144506
14762,Dark Waters,2020,0.1266171468819287
14763,The Way Back,2020,-0.3822441200426314
14764,Discarnate,2019,-0.31747338069842507
14765,The Hard Way,2019,0.2110708814338984
14766,Tomb Raider,2018,-0.03608828947888515
14768,Focus,2015,0.07844486094426972
14770,The Marine 3: Homefront,2013,0.038119247463795095
14782,Chris Rock: Selective Outrage,2023,-0.21332423620810353
14784,A Day to Die,2022,-0.7474785327885928
14786,Asking For It,2022,-0.5645043687697022
14789,Fresh,2022,0.6026135027641895
14790,Nightride,2022,0.03969057927874379
14792,Raya and the Last Dragon,2021,0.5442838018188281
14793,Chaos Walking,2021,-0.30610781913019863
14794,Nomadland,2021,-0.00334739748346774
14795,The Vanishing,2019,-0.43742868123864864
14797,Seventh Son,2015,-0.8268259370286801
14820,Children of the Corn,2023,-1.028144585044433
14824,The Weekend Away,2022,-0.37753766831295615
14825,Monster Family 2,2022,0.19085425317839894
14826,Surviving Paradise: A Family Tale,2022,0.7711452527567537
14828,Moxie,2021,1.0690397937235439
14831,Deadpool: No Good Deed,2017,1.0849227095645042
14832,Don't Kill It,2017,-0.6687202403827621
14835,The Finest Hours,2016,-0.3159644839263184
14836,Grimsby,2016,-0.7524759815399781
14837,Triple 9,2016,-0.756249569128731
14841,Monster High: Scaris City of Frights,2013,1.3172912084859307
14856,Creed III,2023,0.3874995863221406
14857,The Park,2023,-0.14510902827790106
14859,Empire of Light,2023,-0.3428715937561773
14860,Weird: The Al Yankovic Story,2023,0.11272492030440942
14862,The Batman,2022,1.3817150502934412
14863,Against the Ice,2022,0.3066999240432462
14866,Death Wish,2018,-0.6048204001445491
14870,Logan,2017,1.3885091771080793
14871,The Space Between Us,2017,-0.09374259545644897
14872,Before I Fall,2017,-0.14599254348681068
14873,Miss Sloane,2017,0.11733410164184749
14886,Black Warrant,2023,-0.5338978405997629
14888,High Heat,2023,-0.34142536285111924
14892,Fortress,2022,-0.6765845613590786
14893,The Darker the Lake,2022,-0.5231334344842044
14894,Zeros and Ones,2022,-0.2836919519238774
14896,Redemption Day,2021,0.10238514063603496
14897,Batman: Soul of the Dragon,2021,0.8124183003329197
14898,Scooby-Doo! The Sword and the Scoob,2021,1.2779828270386986
14899,Death of Me,2021,-1.3147990753248622
14900,Grand Isle,2020,-0.9745148301561135
14901,Superman: Red Son,2020,0.6971387742296875
14903,The Hole in the Ground,2019,-0.9686534219008733
14904,Downrange,2018,-0.33443153453275026
14906,Barbie: Spy Squad,2016,0.7742396915300319
14907,Weaponized,2016,-0.3760954375830492
14908,Hot Bot,2016,-0.6143820886219522
14910,The Last Exorcism Part II,2013,-1.436437143076661
14911,This Is Our Time,2013,-0.7084237155776985
14933,Phobias,2021,-0.5602896931151344
14934,All the Bright Places,2020,1.023521083229643
14935,Guns Akimbo,2020,-0.46257289279494207
14936,Greta,2019,0.9080133935507805
14937,King of Thieves,2019,-0.09655031670292513
14938,Behind the Curve,2019,0.17622041491514728
14939,The Protector,2019,0.3425691502997964
14940,The Layover,2018,-0.4213708890509468
14943,Son of God,2014,-0.10372983221168203
14944,Cloud Atlas,2013,0.012449135047066684
14945,Identity Thief,2013,-0.5261672891701169
14946,Safe Haven,2013,0.1126791222107778
14959,Fantastic Beasts: A Natural History,2022,0.7711452527567537
14960,Girl in the Basement,2021,1.4544864663074422
14964,The Invisible Man,2020,0.11535591439758053
14966,Harriet,2020,0.12222264317361448
14967,The Wishmas Tree,2020,0.9086757627815015
14968,Outcast,2015,-1.2484770967320784
14969,Out of the Dark,2015,-1.314080278250861
14971,Non-Stop,2014,0.12423567536525414
14983,Safer at Home,2021,-0.3879202634160346
14985,Standoff,2016,-0.6907728452550432
14986,A Most Violent Year,2015,-0.3906311856566723
14987,The Paperboy,2013,-0.9668320796944367
14999,No Exit,2022,0.7264091469985977
15002,Desperate Riders,2022,0.6770803352948345
15003,Gasoline Alley,2022,-0.6543596279882962
15004,Tyler Perry's A Madea Homecoming,2022,0.6881846679207211
15007,The Penitent Thief,2021,-0.6341415106430922
15009,Boss Level,2021,-0.23382901291255825
15010,After We Leave,2020,0.13749329288948897
15011,Infidelity in Suburbia,2017,-0.0007231012493413985
15013,Gods of Egypt,2016,-0.717104623523893
15014,Pride and Prejudice and Zombies,2016,-0.6033312385679653
15017,"Hail, Caesar!",2016,-0.6852806439282182
15018,The Swan Princess: A Royal Family Tale,2014,-0.3082931598459965
15020,Company of Heroes,2013,-0.28212337534746934
15034,Die Hart,2023,-0.09241156139216192
15035,We Have a Ghost,2023,0.4269311370989063
15039,Studio 666,2022,-0.6863424829816758
15040,Cyrano,2022,-0.4594479294244465
15041,Rock Dog,2017,-0.5903381249307518
15042,Collide,2017,-1.021323133285811
15044,Dragonheart 3: The Sorcerer's Curse,2015,-0.6851843254410888
15045,Power Rangers,2015,0.14395015161303776
15046,Mr. Nobody,2014,0.2734441791982377
15058,Cocaine Bear,2023,-0.2901442082051664
15060,Missing,2023,0.2825896805159338
15061,Aftersun,2023,0.22368511407437097
15068,Away,2020,0.42242208959737726
15070,7 Guardians of the Tomb,2018,-1.0172287359306753
15071,Every Day,2018,-0.04421154659670662
15085,The Owners,2021,-0.9174301882664465
15086,The Sisters Brothers,2019,-0.2683662251284404
15088,Peter Rabbit,2018,0.2638936125659176
15092,Song for Marion,2013,-0.2905954649319586
15113,The Night Clerk,2020,0.026781725955517366
15114,Sator,2020,-1.257920292124242
15115,In Secret,2014,0.2344628021677319
15116,The Last Stand,2013,-0.6553254149463315
15117,I Give It a Year,2013,-0.9756180624608757
15130,The Call of the Wild,2020,0.344537150529045
15132,Brahms: The Boy II,2020,-0.7150137810885259
15135,The Professor and the Madman,2020,-0.05601627324250541
15136,The Real Black Panther,2020,0.08245520729692124
15138,Eliminators,2017,0.11153972911091448
15139,Wolf Creek 2,2014,-0.5026278132091777
15154,Flora & Ulysses,2021,0.3488864848319962
15155,I Care a Lot,2021,0.6042365578134782
15156,Silk Road,2021,-0.004305586993821761
15159,Jupiter Ascending,2015,-0.7462841050513478
15160,Project Almanac,2015,-0.28877060383432024
15161,Song of the Sea,2015,0.3884602809551755
15162,Pompeii,2014,-0.8273299890755543
15177,The Ledge,2022,-0.027236186175628063
15179,Texas Chainsaw Massacre,2022,-1.1248025306963494
15180,The Cursed,2022,-0.23013738877864504
15181,The Wonderful Winter of Mickey Mouse,2022,-0.4415750515110631
15182,Ted K,2022,-0.28209395396626846
15184,The Little Things,2021,-0.5286307600367415
15186,Minari,2021,0.07191634418133935
15187,Fat Ass Zombies,2020,-0.2657351089685103
15189,Fighting with My Family,2019,-0.16914572675631612
15191,Risen,2016,-0.60516262261489
15192,The Gunman,2015,-0.8718395398659361
15193,Big Eyes,2015,-0.12909745178232418
15208,The Strays,2023,0.06982388826891983
15212,Uncharted,2022,0.42877459308991395
15213,Fistful of Vengeance,2022,-0.7371974293958099
15214,Erax,2022,-0.6313004573010148
15215,Heart Shot,2022,-0.16808193956757417
15216,C'mon C'mon,2022,-0.0036800895622207674
15218,The Doorman,2021,-0.8038468564192756
15235,Ant-Man and the Wasp: Quantumania,2023,0.10488957493194193
15236,Perfect Addiction,2023,0.21707968360373386
15238,Women Talking,2023,-0.16927625580820982
15241,Chickenhare and the Hamster of Darkness,2022,0.5489094965873051
15243,Marvel Studios Assembled: The Making of Eternals,2022,1.1038665684268893
15244,Samson,2018,-0.8524391522659858
15245,"Love, Simon",2018,0.559686839137953
15246,Z-O-M-B-I-E-S,2018,1.3803152922053268
15249,"Roman J. Israel, Esq.",2018,-0.5544771063821436
15250,Hidden Figures,2017,0.8623778528886574
15251,The Great Wall,2017,-0.14035530708342578
15252,Sleepless,2017,-0.7439010848577972
15268,Kim Possible,2019,0.05383900849598633
15270,Black Panther,2018,2.4149812798173125
15271,Scooby-Doo! Shaggy's Showdown,2017,2.1856620299946337
15272,Barbie: The Pearl Princess,2014,0.7658821803359498
15282,Winnie the Pooh: Blood and Honey,2023,-0.8563906981029658
15285,Z-O-M-B-I-E-S 2,2020,0.6422859445697516
15290,The Last Thing He Wanted,2020,0.437527622983249
15291,Alita: Battle Angel,2019,0.6324749006368718
15292,The Boy Who Harnessed the Wind,2019,1.2481425534336312
15293,Happy Death Day 2U,2019,-0.4648844024021334
15295,"Oh, Ramona!",2019,0.2114471768663599
15297,I Can Only Imagine,2018,0.2552522926082507
15300,Vampire Academy,2014,-0.5485202544549438
15303,Date and Switch,2014,-0.44715116638683516
15322,Sonic the Hedgehog,2020,0.5962347991796655
15323,Emma.,2020,-0.07661168078783026
15324,Richard Jewell,2020,0.12060057407183744
15325,Fantasy Island,2020,-0.7209275234897436
15327,Hellraiser: Judgment,2018,-1.2573884055280937
15328,Lego DC Comics Super Heroes: The Flash,2018,0.15476008436056055
15329,Wyrmwood: Road of the Dead,2015,0.7276101248145532
15330,Winter's Tale,2014,-0.51955325876838
15331,Dallas Buyers Club,2014,0.4440745063924327
15332,That Awkward Moment,2014,-0.5911366730422775
15333,Endless Love,2014,-0.1718440595917391
15334,Anna Karenina,2013,-0.21495487307704786
15335,Beautiful Creatures,2013,-0.6324990199914295
15352,Tentacles,2021,-0.08913059814053126
15353,To All the Boys: Always and Forever,2021,1.2194053625291044
15354,The World to Come,2021,0.42514395630586155
15357,To All the Boys: P.S. I Still Love You,2020,0.2956151519307602
15358,Intersect,2020,-0.23497103573874475
15361,Monster High: Great Scarrier Reef,2016,1.902875882983213
15362,Cabin Fever,2016,-1.4287640593285968
15363,Fifty Shades of Grey,2015,0.2673646001643919
15364,The Wedding Ringer,2015,-0.313479670627165
15367,Free Birds,2014,-0.5968284069459631
15368,Ride Along,2014,-0.34516621578297524
15383,The Girl Who Escaped: The Kara Robinson Story,2023,1.2060970980585455
15385,Catch the Fair One,2022,-0.005290981636293324
15386,Indemnity,2022,0.9233358588456803
15387,The In Between,2022,1.178858483162569
15390,The Sky Is Everywhere,2022,0.18851659344603333
15391,Tall Girl 2,2022,-0.7844027014066968
15398,Long Story Short,2021,0.8674430913405096
15400,Alien Outbreak,2020,-0.5393171328015702
15401,From Straight A's to XXX,2017,-0.0030368812984233606
15402,Deadpool,2016,1.6097768570349764
15403,Zoolander 2,2016,-1.2689687802796479
15404,The Judge,2015,0.13261737068508866
15421,Consecration,2023,0.25735269132719923
15422,Your Place or Mine,2023,-0.10133700656361969
15423,Sharper,2023,0.8065109652035943
15426,Blacklight,2022,-0.5531060726242869
15427,Kimi,2022,-0.2851026475549914
15428,Shut In,2022,-0.16311765144571533
15431,Death on the Nile,2022,-0.26591813928769376
15432,Marry Me,2022,-0.17022042401046472
15436,The Kid Detective,2021,0.07344077944668831
15437,Below Her Mouth,2017,-0.2937758562568265
15439,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,2015,0.3336451817296787
15466,Magic Mike's Last Dance,2023,0.009200164500929253
15468,The Outwaters,2023,-0.03946933685172316
15470,Spoiler Alert,2023,0.7499707498325126
15471,The Son,2023,0.06094557557515232
15477,The Ritual,2018,-0.6310148207329648
15478,Status Update,2018,1.234357798508225
15481,Fifty Shades Darker,2017,0.2283770715322939
15500,Marvel Studios Assembled: The Making of Black Panther: Wakanda Forever,2023,0.531402564116001
15502,What Men Want,2019,-0.5125147292675425
15504,The Prodigy,2019,-0.595175579059328
15505,The 15:17 to Paris,2018,-0.9885609137319131
15524,Legion of Super-Heroes,2023,0.5623685185183356
15525,Catwoman: Hunted,2022,0.060789633373832586
15526,Narco Sub,2021,0.6982303134806113
15529,Escape Room,2019,-0.1931947995194023
15530,Cold Pursuit,2019,-0.8088605735612733
15532,We Die Young,2019,-0.236862741718732
15533,On the Basis of Sex,2019,0.11401939772350084
15535,Accident Man,2018,-0.22266875854372925
15536,Moontrap: Target Earth,2017,-0.8145739141749141
15537,Nurse 3-D,2014,-1.0294489176075552
15538,Movie 43,2013,-1.4822444693449621
15540,Flight,2013,0.012800712426343924
15557,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020,0.17273466263360182
15558,The Lighthouse,2020,0.13463126974485812
15559,Color Out of Space,2020,-0.745868605374759
15562,The 9th Life of Louis Drax,2017,0.22922975054475186
15564,X-Rated: The Greatest Adult Movies of All Time,2015,0.23568776197507607
15565,RoboCop,2014,-0.40427871175878927
15566,RoboCop,2014,-0.7593228205706122
15567,Labor Day,2014,-0.15371275847920995
15580,Bull Shark,2022,-0.28044375950539036
15583,"Strip Down, Rise Up",2021,0.8473382268504379
15584,Bliss,2021,0.12843153153109188
15586,Payback,2021,-0.48223476360724893
15588,Paradise Hills,2020,-0.6907144869275292
15589,A Dog's Way Home,2019,0.020487819991203582
15590,The Poughkeepsie Tapes,2019,0.46908691763658317
15592,If Beale Street Could Talk,2019,-0.1431500971864021
15593,Wildflower,2016,-0.47136133515257167
15594,The Choice,2016,-0.032211997107206625
15595,Southbound,2016,-0.8043085130736949
15596,Kingsman: The Secret Service,2015,0.9195541770069893
15598,Halo: Nightfall,2014,0.7488515566379483
15614,Ghosts of the Ozarks,2022,0.2566102612822459
15618,Last Looks,2022,-0.08829697384680865
15619,Wrong Turn,2021,-0.7005852477865446
15621,Let Him Go,2021,-0.22398104989105927
15622,Dragonheart: Vengeance,2020,0.2697116518084897
15639,Little Dixie,2023,0.3484056664912651
15641,"Alice, Darling",2023,-0.7474511840863729
15643,The Locksmith,2023,-0.03757394843925871
15646,Moonfall,2022,-0.43095491209095743
15647,Jackass Forever,2022,-0.17169679180018088
15648,Belfast,2022,-0.0780565771066703
15651,Don't Knock Twice,2017,-0.2554612649464709
15652,Don't F*#% With John Wick,2015,1.619106100947066
15653,John Wick: Calling in the Cavalry,2015,1.3758828326351047
15666,Knock at the Cabin,2023,-0.44074103977627865
15667,The Whale,2023,0.49738857131802744
15668,The Reading,2023,1.1865866099333426
15670,Skinamarink,2023,-0.9151645927901734
15672,The Chosen: Season 3 Finale,2023,1.8867802563979363
15674,The Tinder Swindler,2022,0.6289273088467926
15675,Winchester,2018,-0.7229037095257225
15677,Manchester by the Sea,2017,0.2443592296299325
15678,Gold,2017,-0.38026796681703723
15679,T2 Trainspotting,2017,-0.10401416177949746
15680,Batman: Bad Blood,2016,0.21059276110043576
15682,Grease Live,2016,0.8028753757735309
15695,The Minute You Wake Up Dead,2023,-0.4031370778744303
15696,Somebody I Used to Know,2023,0.1823947217260935
15697,House Party,2023,0.24060574126347073
15698,Looks Can Kill,2022,-0.6825094079340943
15699,Queenpins,2022,-0.09124316443233127
15700,Honest Thief,2021,-0.4104630497294636
15701,The Outpost,2021,-0.23360988175351005
15702,Antebellum,2021,-0.5658633495233709
15704,More Than Miyagi: The Pat Morita Story,2021,0.6315884731843153
15706,Down,2019,0.21139105596200786
15707,Robin Hood,2019,-0.24318539225634547
15708,Robin Hood,2019,-0.6560636291206909
15709,Miss Bala,2019,-0.4939940557597698
15710,Hell Fest,2019,-0.9426860829647523
15713,Phantom Thread,2018,0.0743866571752333
15717,The Haunting in Connecticut 2: Ghosts of Georgia,2013,-0.7161043886954828
15733,"Pamela, A Love Story",2023,0.4833454227125454
15735,Uncut Gems,2020,-0.0376578368668572
15736,Miss Americana,2020,1.2901491211694163
15737,Lamp Life,2020,1.2999660951752743
15738,Reign of the Supermen,2019,0.8779686313297124
15741,Zero Dark Thirty,2013,0.07669638569717488
15742,Silver Linings Playbook,2013,0.3278400212761629
15743,Bullet to the Head,2013,-0.9313661393712704
15753,Russia's Wild Tiger,2022,-0.002701307339453618
15754,The Grudge,2020,-0.7092316767664191
15755,The Grudge,2020,-0.9461310642440605
15757,Wild Card,2015,-0.9664209228155265
15758,The Loft,2015,-0.5018126775169574
15759,Alien Outpost,2015,-0.6090217944035672
15760,Paranormal Activity: The Marked Ones,2014,-0.9170739883581452
15761,Drive Angry,2014,-0.9540894479882402
15762,12 Years a Slave,2014,0.6699585125469769
15763,The Legend of Hercules,2014,-1.3174853997980518
15766,Scooby-Doo! Mask of the Blue Falcon,2013,1.8654119499770816
15778,The Mad Hatter,2021,-0.605340956392866
15779,Finding ʻOhana,2021,0.28933993324752955
15781,Widows,2019,-0.3317745990504262
15782,Revolt,2018,-1.0312048551199433
15783,Fifty Shades of Black,2016,-1.3305914992747452
15784,Jane Got a Gun,2016,-0.8540838098027626
15785,The Theory of Everything,2015,0.5616847066144459
15786,Mortdecai,2015,-0.9741767479514654
15789,Odd Thomas,2013,0.25508652109314855
15790,Madly Madagascar,2013,0.5776658175064256
15791,Dracula 3D,2013,-2.276805982034885
15799,Dracula: The Original Living Vampire,2022,-0.1670322471597584
15800,In the Forest,2022,-0.47588363310559667
15801,The Requin,2022,-1.314669403846013
15802,Clean,2022,-0.12238093301866326
15804,Home Team,2022,0.5190694786188541
15806,News of the World,2021,-0.15958745210836028
15807,Sergio,2020,-0.006233563968235795
15808,Lost Girls,2020,0.16326800488555407
15809,Deadly Excursion,2019,-0.21765490757971304
15814,13 Hours: The Secret Soldiers of Benghazi,2016,0.1184794657505448
15815,Dirty Grandpa,2016,-0.6095246690205276
15817,Spotlight,2016,0.443800200286038
15818,The SpongeBob Movie: Sponge Out of Water,2015,-0.16367425377204606
15819,Horns,2015,-0.1845101890380479
15820,Fruitvale Station,2014,0.079499351652708
15833,Plane,2023,-0.16243589358995514
15836,Teen Wolf: The Movie,2023,0.7527214176901199
15837,Blood,2023,-0.4259315177106455
15840,Maybe I Do,2023,-1.1378867394685228
15841,Unwelcome,2023,-0.3067058481395943
15844,Koati,2022,0.8870618409345724
15845,The Hating Game,2022,0.7298334535590107
15847,Run Sweetheart Run,2020,-0.26521640842186706
15848,Charm City Kings,2020,1.219174408912034
15849,His House,2020,0.38306135764820093
15850,The Last Shift,2020,-0.21331309477034077
15852,"God, Sex and Truth",2018,0.2304544999013079
15853,iBoy,2017,-0.7049031530310854
15866,Shotgun Wedding,2023,-0.5708742827636726
15868,TÁR,2023,-0.05925275590122325
15869,True Spirit,2023,0.9942068200359182
15870,What's Love Got to Do with It?,2023,-0.1591220937063843
15871,KSI: In Real Life,2023,0.05668361041387929
15874,Caged,2021,0.16490991142829584
15875,Assassins,2020,-0.09387390357905817
15876,The Great Hack,2019,1.098075504633778
15877,Wounds,2019,-0.3878424512277212
15878,Forever My Girl,2018,0.1889753978605671
15879,Kickboxer: Retaliation,2018,-1.0879640171079363
15881,Moonlight,2017,0.16432605472392453
15882,Live by Night,2017,-0.5946483106901734
15900,Tom and Jerry Cowboy Up!,2022,0.7574955111572041
15902,Polar,2019,0.2386063401397254
15904,Serenity,2019,-1.0178051874625562
15905,Serenity,2019,-1.0653331750388657
15906,"I, Tonya",2018,0.1985678728527549
15907,Molly's Game,2018,-0.018604745919523435
15909,Split,2017,0.4958718672241258
15910,Newness,2017,-0.31844314456611084
15923,Rock Dog 3: Battle the Beat,2023,-0.6632361346150569
15924,Assassin 33 A.D.,2020,0.1366276192061202
15925,The Turning,2020,-0.829334407185896
15927,Green Book,2019,1.0571770619029326
15928,The Mule,2019,0.008020471298227305
15929,The Final Wish,2019,-0.36520842728927316
15931,Home Again,2018,-0.6247378079155673
15932,A Futile and Stupid Gesture,2018,-0.16442923649087257
15934,Billy Lynn's Long Halftime Walk,2017,-0.6914721212792554
15935,Ratter,2015,-1.2520047309812048
15936,The Impossible,2013,0.37039412674547045
15942,Whisper,2022,-0.19873226241666347
15943,Just Mercy,2020,0.41677647410736685
15944,Underwater,2020,-0.5100937642208978
15946,A Beautiful Day in the Neighborhood,2020,-0.06245353261571579
15947,Uncle Frank,2020,1.1709921050480685
15948,Goosebumps 2: Haunted Halloween,2019,-0.5290478612941585
15950,Ferdinand,2018,0.4443446714135814
15952,Lady Bird,2018,0.13176938207927857
15954,Batman: Gotham by Gaslight,2018,-0.3444130519509259
15955,Strange Magic,2015,-0.0981235287943038
15956,Lone Survivor,2014,0.32813428038800857
15957,Grudge Match,2014,-0.559649048517049
15958,Django Unchained,2013,1.359414459411087
15982,Born a Champion,2021,0.6176584025974441
15983,Psycho Goreman,2021,-0.7474718347692877
15984,Brothers by Blood,2021,-0.3988081014616523
15986,To the Bone,2017,0.7913527933003364
15987,The Boy,2016,-0.6778627748590783
15989,Martyrs,2016,-0.07039427289994205
15990,American Sniper,2015,1.074159310761627
15991,The Interview,2015,-0.6110062294255365
15992,The House of Magic,2015,-0.45692084092184504
15993,Wild,2015,-0.08188990779890643
15994,The Wolf of Wall Street,2014,1.1196914379235525
15995,Death Race: Inferno,2013,-0.6662315360117057
16000,Pinball: The Man Who Saved the Game,2023,0.9601491009371176
16003,Dog,2022,0.17524099274190919
16008,Rescued by Ruby,2022,0.8221422684824068
16009,The Fallout,2021,1.4257481028454042
16010,Zootopia,2016,2.075361155641493
16011,London Has Fallen,2016,-0.2722679508624679
16013,The Witch,2016,-0.16215179044229394
16014,Avengers Grimm,2015,-0.3124221627456516
16015,Exists,2014,-0.2279301723547557
16031,Shazam! Fury of the Gods,2023,-0.04367427398078838
16032,Barbie: Skipper and the Big Babysitting Adventure,2023,1.0382051629249711
16033,Pearl,2023,0.06030496494701876
16034,Living,2023,-0.11341680876073656
16037,Benji,2018,-0.23607575688035243
16038,Benji,2018,-0.18118463538742374
16039,A Cure for Wellness,2017,-0.5291270672721076
16050,Money Shot: The Pornhub Story,2023,-0.451007334758625
16051,Inside,2023,-0.4070359335939324
16054,Level 16,2019,-0.2938098860573009
16055,Captive State,2019,-0.9582296405508758
16057,Nancy Drew and the Hidden Staircase,2019,-0.4061979711370082
16058,Sherlock Gnomes,2018,-0.8018115794279446
16064,The Wizards Return: Alex vs. Alex,2013,1.0563554372223964
16081,Megan,2020,0.3837027177870648
16083,Hotel Mumbai,2019,0.19673143219344535
16085,Ghostland,2018,1.319441156748589
16086,Blockers,2018,-0.40994589610368476
16090,Hot Summer Nights,2017,0.6155657261749969
16091,Picture of Beauty,2017,-1.5943755245142972
16092,Mama,2013,-0.35134472873232137
16093,Parker,2013,-0.6549193280268775
16094,The Place Beyond the Pines,2013,-0.09060572239552639
16095,The Incredible Burt Wonderstone,2013,-0.9222092403890421
16107,LEGO Monkie Kid: A Hero Is Born,2021,1.203935396897451
16109,I Still Believe,2020,0.1886753777921799
16111,Nobody's Fool,2019,-0.583447049961182
16112,Radius,2018,-0.4072598754090332
16113,David and Goliath,2015,0.5584279067904074
16114,X+Y,2015,0.6064939722187027
16115,Need for Speed,2014,-0.1557003689911676
16116,3 Days to Kill,2014,-0.617661222051892
16117,The Monuments Men,2014,-0.4492726272645067
16118,Dark Skies,2013,-0.5245467943891906
16132,Making of The Last of Us,2023,0.458638235996388
16133,Tony Hawk: Until the Wheels Fall Off,2022,1.122906216135507
16135,Yes Day,2021,0.46437280128606473
16137,Trust,2021,-0.4070877885261087
16139,Bloodshot,2020,-0.22993778443944796
16140,A Private War,2019,0.6228189269169826
16141,Annihilation,2018,-0.4444044003182909
16143,Inherent Vice,2015,-0.3796007901672632
16144,Kidnapping Mr. Heineken,2015,-0.7426837822265266
16162,Turning Red,2022,0.11990044668579936
16163,The Adam Project,2022,0.18510277534054237
16166,Offseason,2022,-0.3401398782441096
16167,Ash & Dust,2022,-0.9339581791748641
16168,Sinister Stepsister,2022,0.5961170959999423
16169,Windfall,2022,-0.33096025760006575
16170,Deadstream,2022,0.02807170083273617
16171,Judas and the Black Messiah,2021,0.0580893506382783
16173,Little Italy,2019,0.09695848041899406
16174,The Young Messiah,2016,-0.45044834203411366
16175,Sing Street,2016,0.35538773141777913
16176,Chappie,2015,-0.09668652988136084
16198,The Ritual Killer,2023,-0.7318619543030438
16199,Chang Can Dunk,2023,0.6833415231703657
16200,Southern Gospel,2023,-0.8096680073899466
16201,Miley Cyrus – Endless Summer Vacation (Backyard Sessions),2023,1.678038948603684
16202,The Siege,2023,-1.144097519434125
16205,Book of Love,2022,-0.2793319416050455
16206,Don’t Leave Home,2018,0.1767577818737639
16207,Kong: Skull Island,2017,0.5546381150499247
16208,Tangled: Before Ever After,2017,0.5458185733953671
16209,The Ottoman Lieutenant,2017,-0.6334292418099423
16210,10 Cloverfield Lane,2016,0.020386554313583827
16211,Open Season: Scared Silly,2016,-0.2984042175386867
16212,Victor Frankenstein,2016,-0.7466441777844802
16214,The Man with the Iron Fists 2,2015,-0.4485421560289897
16233,Champions,2023,-0.2802735547181138
16234,Scream VI,2023,0.23471374178944004
16235,65,2023,-0.4953527588052945
16237,Till,2023,0.11626243968257427
16239,To Leslie,2023,-0.06690125106332934
16241,Isn't It Romantic,2019,0.05869313462358333
16242,Darlin',2019,-0.8520640209546172
16245,The Strangers: Prey at Night,2018,-0.9175595862239071
16246,The Hurricane Heist,2018,-0.8589251779964021
16249,Bent,2018,-1.0878738286117065
16250,Take Your Pills,2018,0.06044371386615624
16251,Frozen Fever,2015,0.4877855046642374
16271,Finding Michael,2023,-0.6479625081956736
16274,The ABCs of Death,2013,-1.3148227399316825
16295,Captain Marvel,2019,1.7286587598303038
16296,The House That Jack Built,2019,-0.0572535424308831
16298,The Exorcism of Anna Ecklund,2016,-1.336662972584331
16301,Oz the Great and Powerful,2013,0.13214509290561482
16302,21 & Over,2013,-0.7692795462098989
16315,Broken Ties,2023,0.8565025135281668
16317,Spenser Confidential,2020,0.4628473300402485
16318,Escape from Pretoria,2020,0.9510752038097046
16319,Maggie Simpson in Playdate with Destiny,2020,0.6448243759779917
16320,Swallow,2020,0.40331809032443666
16322,Terminal,2019,-1.0297793850682573
16323,The Second Coming of Christ,2018,-1.5244456546043357
16324,Den of Thieves,2018,-0.15180381510561852
16325,Justice League Dark,2017,1.0999901903315865
16326,300: Rise of an Empire,2014,-0.06904915007452586
16328,Broken City,2013,-0.7334694683360163
